"ID_2","Programme","Annee","ID_Site","Protocole","AB_tot","BM_tot","Richesse_tot","LC_","Long","Lat","Sand","Silt","Clay","pH","N","P","K","CN","CaCO3","C_org","tas_mean_3","tas_mean_6","tas_mean_120","tas_sd_3","tas_sd_6","tas_sd_120","tasmax_mean_3","tasmax_mean_6","tasmax_mean_120","tasmax_sd_3","tasmax_sd_6","tasmax_sd_120","tasmin_mean_3","tasmin_mean_6","tasmin_mean_120","tasmin_sd_3","tasmin_sd_6","tasmin_sd_120","pr_mean_3","pr_mean_6","pr_mean_120","pr_sd_3","pr_sd_6","pr_sd_120","pet_mean_3","pet_mean_6","pet_mean_120","pet_sd_3","pet_sd_6","pet_sd_120"
2264,"SBT-ENI-TB","2022","400","HS",137.5,NA,5,"Nial",2.04609408629,50.8751355335,31.9,49.2,18.9,7.55805969238281,1.8564887046814,66.6274108886719,246.969741821289,9.06297397613525,22.1508941650391,0.3,9.11666666666669,13.4666666666667,11.6138297872341,2.98384539367127,5.24877763547539,4.82513248052186,11.4833333333333,16.6,14.6063829787234,3.28075194632774,6.11579921187739,5.44553794869478,6.78333333333334,10.5333333333334,8.3648936170213,3.09892454463374,4.61970417523317,4.53587746716808,52.6666666666667,53.0916666666667,67.1781818181818,30.0035820083758,20.1397054761649,36.8895392002034,64.02,47.7883333333333,75.7236046511628,24.5424998726699,23.6765152982162,38.9741418624253
2265,"SBT-ENI-TB","2019","290","HS",8.33333333333333,NA,2,"Nial",1.75821131144,50.22225426,37.8,47.4,14.8,7.10746717453003,1.60851168632507,68.3923263549805,302.895904541016,8.89009094238281,31.8131141662598,0.4,6.95000000000003,8.13333333333335,11.3691666666667,2.20680764907138,2.73380077303864,4.99149353431227,9.55000000000003,10.8333333333334,14.3591666666667,2.72213151776323,3.42661154300667,5.57949420666792,3.75000000000002,5.25000000000002,8.01916666666669,2.16564078277077,2.65103753274072,4.67771034691502,63.2533333333333,71.7966666666667,69.87175,7.54680285507269,31.1309965575577,39.9618570799896,44.83,43.295,75.9690833333333,20.38278930863,16.4604796406423,39.4590227829402
2266,"SBT-ENI-TB","2020","290","HS",0,0,0,"Nial",1.75821131144,50.22225426,37.8,47.4,14.8,7.10746717453003,1.60851168632507,68.3923263549805,302.895904541016,8.89009094238281,31.8131141662598,0.4,9.15000000000001,13.4666666666667,11.521186440678,3.14324672910033,5.26247723668869,4.89524628462808,11.55,16.7,14.5610169491526,3.48711915483252,6.20120955943273,5.5012630080256,6.75000000000004,10.45,8.16779661016951,3.23573793747269,4.61432551950987,4.60268653165804,46.4933333333333,54.8733333333333,69.3440178571429,15.7253627409142,14.3515081669721,39.0601709876604,66.2866666666667,48.4883333333333,76.0323636363636,25.4483640600596,25.3643635178702,39.0450734344243
2267,"SBT-ENI-TB","2021","290","HS",4.16666666666667,14.075,1,"Nial",1.75821131144,50.22225426,37.8,47.4,14.8,7.10746717453003,1.60851168632507,68.3923263549805,302.895904541016,8.89009094238281,31.8131141662598,0.4,9.15000000000001,13.4666666666667,11.6273584905661,3.14324672910033,5.26247723668869,4.83548949644817,11.55,16.7,14.6933962264151,3.48711915483252,6.20120955943273,5.444368324336,6.75000000000004,10.45,8.29339622641511,3.23573793747269,4.61432551950987,4.54643803784739,46.4933333333333,54.8733333333333,70.9918,15.7253627409142,14.3515081669721,40.2448304323084,66.2866666666667,48.4883333333333,76.3175510204082,25.4483640600596,25.3643635178702,38.837865333092
2268,"SBT-ENI-TB","2022","290","HS",4.16666666666667,0.75,1,"Nial",1.75821131144,50.22225426,37.8,47.4,14.8,7.10746717453003,1.60851168632507,68.3923263549805,302.895904541016,8.89009094238281,31.8131141662598,0.4,9.15000000000001,13.4666666666667,11.6287234042553,3.14324672910033,5.26247723668869,4.86251566247693,11.55,16.7,14.6882978723404,3.48711915483252,6.20120955943273,5.48209414470358,6.75000000000004,10.45,8.29361702127662,3.23573793747269,4.61432551950987,4.5743454437599,46.4933333333333,54.8733333333333,73.0352272727273,15.7253627409142,14.3515081669721,38.8815763178301,66.2866666666667,48.4883333333333,76.1110465116279,25.4483640600596,25.3643635178702,38.8842493450397
2269,"SBT-ENI-TB","2019","347","HS",133.333333333333,NA,3,"Nial",1.96470585933,50.0023035386,14.1,60.4,25.5,7.39136934280396,2.16478395462036,51.2251739501953,284.134582519531,9.53730773925781,91.8111572265625,0.5,6.48333333333335,7.63333333333335,11.0275,2.35442845152137,2.77518768134097,5.15873188931954,9.41666666666669,10.7,14.3916666666667,2.87286152352202,3.52916420700425,5.82776004266184,2.98333333333337,4.53333333333335,7.37916666666669,2.218858565419,2.66189155802159,4.716757108337,56.5633333333333,65.07,63.7485833333333,7.6389288079765,29.9270733617572,34.4442613994602,44.2533333333333,41.845,74.56375,21.094938571452,16.8593270921469,39.7323389667524
2270,"SBT-ENI-TB","2020","347","HS",137.5,NA,1,"Nial",1.96470585933,50.0023035386,14.1,60.4,25.5,7.39136934280396,2.16478395462036,51.2251739501953,284.134582519531,9.53730773925781,91.8111572265625,0.5,8.68333333333336,13.1333333333334,11.1189075630252,3.29292170167064,5.45615859984538,5.09615587758765,11.35,16.8,14.523949579832,3.67151195013717,6.5671150439139,5.78382405587347,6.11666666666669,9.80000000000003,7.468487394958,3.28836332137027,4.61681708539552,4.67223980669662,43.9233333333333,50.2433333333333,63.9238938053097,11.6547901454009,11.2074005311966,34.2076351761674,65.5333333333333,47.1466666666667,74.2143243243243,24.7137134670881,25.5607031723829,39.34125830177
2271,"SBT-ENI-TB","2021","347","HS",70.8333333333333,NA,4,"Nial",1.96470585933,50.0023035386,14.1,60.4,25.5,7.39136934280396,2.16478395462036,51.2251739501953,284.134582519531,9.53730773925781,91.8111572265625,0.5,8.68333333333336,13.1333333333334,11.2924528301887,3.29292170167064,5.45615859984538,5.0051201995596,11.35,16.8,14.7367924528302,3.67151195013717,6.5671150439139,5.69000921367901,6.11666666666669,9.80000000000003,7.65283018867927,3.28836332137027,4.61681708539552,4.59281960387588,43.9233333333333,50.2433333333333,65.2606,11.6547901454009,11.2074005311966,35.2956280183838,65.5333333333333,47.1466666666667,74.9051020408163,24.7137134670881,25.5607031723829,39.1081877219681
2272,"SBT-ENI-TB","2022","347","HS",116.666666666667,10.65,4,"Nial",1.96470585933,50.0023035386,14.1,60.4,25.5,7.39136934280396,2.16478395462036,51.2251739501953,284.134582519531,9.53730773925781,91.8111572265625,0.5,8.68333333333336,13.1333333333334,11.2893617021277,3.29292170167064,5.45615859984538,5.03455197278661,11.35,16.8,14.7276595744681,3.67151195013717,6.5671150439139,5.72960908526586,6.11666666666669,9.80000000000003,7.65106382978726,3.28836332137027,4.61681708539552,4.62783757024024,43.9233333333333,50.2433333333333,66.9436363636364,11.6547901454009,11.2074005311966,33.570374808539,65.5333333333333,47.1466666666667,74.6711627906977,24.7137134670881,25.5607031723829,39.1676159276454
2273,"SBT-ENI-TB","2019","341","HS",212.5,NA,6,"Nial",2.28281376292,49.8493071533,12,68.5,19.5,7.58546304702759,1.71591055393219,55.2910461425781,284.380004882812,9.96319675445557,89.4514694213867,0.4,6.2166666666667,7.38333333333335,10.9191666666667,2.50266524595946,2.85073090043004,5.3307069207104,9.35000000000002,10.65,14.5175,3.08058436014987,3.70459174538842,6.07340479453818,2.48333333333337,4.08333333333336,7.07666666666669,2.218858565419,2.73105596183357,4.79112858993224,49.0866666666667,56.6933333333333,59.4626666666667,15.8970259273027,25.2621682890972,30.6122359710698,42.7933333333333,40.2033333333333,72.926,21.3084075738506,16.9987289720928,40.0198096199471
2274,"SBT-ENI-TB","2020","341","HS",154.166666666667,NA,4,"Nial",2.28281376292,49.8493071533,12,68.5,19.5,7.58546304702759,1.71591055393219,55.2910461425781,284.380004882812,9.96319675445557,89.4514694213867,0.4,8.48333333333335,13.0833333333333,11.0105042016807,3.38575447032613,5.63938530929273,5.26750863323957,11.25,16.9666666666667,14.65,3.85746030439718,6.87965599915189,6.02489186906274,5.88333333333334,9.55000000000002,7.16512605042019,3.25166623953525,4.59434434930601,4.74532131139541,44.5,46.7933333333333,59.6834513274336,11.3736845393215,12.6151379963386,30.8243012540984,64.1433333333333,45.5283333333333,72.5098198198198,24.3742534928423,25.6421788595795,39.5991199622595
2275,"SBT-ENI-TB","2021","341","HS",54.1666666666667,NA,3,"Nial",2.28281376292,49.8493071533,12,68.5,19.5,7.58546304702759,1.71591055393219,55.2910461425781,284.380004882812,9.96319675445557,89.4514694213867,0.4,8.48333333333335,13.0833333333333,11.1397196261682,3.38575447032613,5.63938530929273,5.18065950816272,11.25,16.9666666666667,14.8135514018692,3.85746030439718,6.87965599915189,5.93859129035181,5.88333333333334,9.55000000000002,7.30700934579442,3.25166623953525,4.59434434930601,4.67244253827661,44.5,46.7933333333333,60.1926732673267,11.3736845393215,12.6151379963386,31.6203353205208,64.1433333333333,45.5283333333333,72.7518181818182,24.3742534928423,25.6421788595795,39.452731918641
2276,"SBT-ENI-TB","2022","341","HS",166.666666666667,NA,5,"Nial",2.28281376292,49.8493071533,12,68.5,19.5,7.58546304702759,1.71591055393219,55.2910461425781,284.380004882812,9.96319675445557,89.4514694213867,0.4,8.48333333333335,13.0833333333333,11.0784210526316,3.38575447032613,5.63938530929273,5.28403180925836,11.25,16.9666666666667,14.7478947368421,3.85746030439718,6.87965599915189,6.04439214245573,5.88333333333334,9.55000000000002,7.25421052631581,3.25166623953525,4.59434434930601,4.77891903983,44.5,46.7933333333333,61.4643820224719,11.3736845393215,12.6151379963386,30.1382479717542,64.1433333333333,45.5283333333333,72.4352873563218,24.3742534928423,25.6421788595795,39.5556261202538
2277,"SBT-ENI-TB","2019","287","HS",395.833333333333,NA,5,"Nial",2.40977457146,49.9594955659,13.1,65.3,21.5,7.58331298828125,2.05816030502319,51.9179306030273,282.200408935547,10.1545906066895,177.209915161133,0.6,5.38333333333334,8.43333333333335,10.8816666666667,1.58850034099251,4.28831746337263,5.33414533384469,8.25000000000004,11.9666666666667,14.4216666666667,2.30651251893417,5.29241595744956,6.06763259155549,2.08333333333337,5.10000000000004,7.05583333333336,1.60104132780304,3.94702419551743,4.82352944165471,60.8266666666667,51.9766666666667,62.5666666666667,38.8176536299315,27.7073561832714,32.9860007060121,30.1933333333333,43.775,73.4401666666667,7.97694385923164,23.6210251682691,40.3651250584015
2278,"SBT-ENI-TB","2021","287","HS",70.8333333333333,NA,3,"Nial",2.40977457146,49.9594955659,13.1,65.3,21.5,7.58331298828125,2.05816030502319,51.9179306030273,282.200408935547,10.1545906066895,177.209915161133,0.6,8.41666666666669,13.0333333333334,11.1144859813084,3.36501609703924,5.64532254761999,5.17412379486739,11.1833333333334,16.8666666666667,14.7257009345795,3.82143079661705,6.83327642252724,5.91913814993517,5.88333333333334,9.55000000000002,7.30700934579442,3.25166623953525,4.59434434930601,4.68900987556215,47.91,50.155,63.6772277227723,14.2949396640909,18.1978974060192,33.8431527526267,64.64,45.7766666666667,73.3352525252525,24.5851662593524,25.9136571457343,39.7905739105313
2279,"SBT-ENI-TB","2022","287","HS",54.1666666666667,0.3375,3,"Nial",2.40977457146,49.9594955659,13.1,65.3,21.5,7.58331298828125,2.05816030502319,51.9179306030273,282.200408935547,10.1545906066895,177.209915161133,0.6,8.41666666666669,13.0333333333334,11.0531578947369,3.36501609703924,5.64532254761999,5.27346736092288,11.1833333333334,16.8666666666667,14.6636842105263,3.82143079661705,6.83327642252724,6.02262773154984,5.88333333333334,9.55000000000002,7.25631578947371,3.25166623953525,4.59434434930601,4.79786766746805,47.91,50.155,65.0671910112359,14.2949396640909,18.1978974060192,32.6403881504315,64.64,45.7766666666667,73.0542528735632,24.5851662593524,25.9136571457343,39.9118305195801
2280,"SBT-ENI-TB","2019","337","HS",150,NA,6,"Nial",2.5833800973,49.8544790755,15.9,58.7,25.5,7.33614683151245,1.5124648809433,55.7424354553223,267.579315185547,9.24415874481201,32.2702903747559,0.3,6.28333333333336,7.45000000000002,11.0808333333334,2.55408170059872,2.88513431229812,5.42640286370406,9.45000000000003,10.7166666666667,14.6833333333334,3.17490157327751,3.71465565923232,6.17872921221436,2.55000000000003,4.13333333333336,7.20416666666669,2.22710574513203,2.75130272174231,4.85851752873557,47.93,53.8533333333333,59.0363333333333,28.4748327475334,26.9074812397345,31.548119573557,42.4,39.555,72.85225,22.0055265785666,17.5291434474135,40.7786414160072
2281,"SBT-ENI-TB","2020","337","HS",83.3333333333333,NA,2,"Nial",2.5833800973,49.8544790755,15.9,58.7,25.5,7.33614683151245,1.5124648809433,55.7424354553223,267.579315185547,9.24415874481201,32.2702903747559,0.3,8.55000000000003,13.2333333333334,11.1701680672269,3.42198772645375,5.73530005027345,5.35930332924941,11.3166666666667,17.1166666666667,14.8071428571429,3.89401249783988,6.96352401206937,6.1231925237419,5.98333333333337,9.70000000000003,7.29117647058826,3.25166623953525,4.64230546172911,4.81099397328318,46.2433333333333,47.0866666666667,59.2673451327434,13.3251954332135,19.9048794687802,31.7525558031414,64.0633333333333,44.9633333333333,72.39,24.7616645913261,26.2034766141187,40.3382530608354
2282,"SBT-ENI-TB","2021","337","HS",75,NA,4,"Nial",2.5833800973,49.8544790755,15.9,58.7,25.5,7.33614683151245,1.5124648809433,55.7424354553223,267.579315185547,9.24415874481201,32.2702903747559,0.3,8.55000000000003,13.2333333333334,11.3481132075472,3.42198772645375,5.73530005027345,5.27668693192406,11.3166666666667,17.1166666666667,15.0330188679246,3.89401249783988,6.96352401206937,6.0304066308147,5.98333333333337,9.70000000000003,7.47169811320757,3.25166623953525,4.64230546172911,4.74763108281094,46.2433333333333,47.0866666666667,59.8326,13.3251954332135,19.9048794687802,32.156542781785,64.0633333333333,44.9633333333333,73.075306122449,24.7616645913261,26.2034766141187,40.208945155573
2283,"SBT-ENI-TB","2022","337","HS",150,22.825,4,"Nial",2.5833800973,49.8544790755,15.9,58.7,25.5,7.33614683151245,1.5124648809433,55.7424354553223,267.579315185547,9.24415874481201,32.2702903747559,0.3,8.55000000000003,13.2333333333334,11.2352631578948,3.42198772645375,5.73530005027345,5.38117222895446,11.3166666666667,17.1166666666667,14.9057894736842,3.89401249783988,6.96352401206937,6.13819080333822,5.98333333333337,9.70000000000003,7.3784210526316,3.25166623953525,4.64230546172911,4.85425155082645,46.2433333333333,47.0866666666667,60.8902247191011,13.3251954332135,19.9048794687802,31.350408579965,64.0633333333333,44.9633333333333,72.3371264367816,24.7616645913261,26.2034766141187,40.3805858230668
2284,"SBT-ENI-TB","2019","331","HS",141.666666666667,NA,4,"Nial",3.02530917412,49.8705839742,9.7,65.1,25.2,7.55556774139404,1.71202516555786,58.6614799499512,226.292739868164,9.59501171112061,108.752532958984,0.5,5.61666666666669,10.6,11.0858333333334,1.98578280114752,6.02586093433958,5.57590548599916,8.31666666666668,14.4666666666667,14.725,2.50266524595946,7.28544210509332,6.33277787627611,2.95000000000003,7.21666666666669,7.16333333333336,2.22710574513203,5.24544246624311,4.98400691512081,59.8033333333333,54.6033333333333,56.0985,33.1053807308319,25.4710868764304,26.9789502648817,26.83,58.3816666666667,74.1655833333333,3.37360341474809,41.0537927196339,41.5821188702656
