"Richesse_tot";"gps_x";"bio4";"bio7";"gps_y";"pH";"CaCO3";"bio18";"P";"CEC";"bio13";"N";"bio16";"hurs_mean";"bio10";"PET";"bio15";"elevation";"gdd10";"bio9";"clcm_lvl3mf";"clcm_lvl3gua";"clcm_lvl3ng";"clcm_lvl3nial";"clcm_lvl3p";"clcm_lvl3v"
7;-1,61768582935478;-1,37717684743439;-1,00783511670456;0,121874540861942;-0,737893802391757;-0,842849688397897;-0,932701342907226;1,21604528506461;-1,11420146839667;1,27032521884351;1,20141863132643;1,28513439771943;1,46643910343709;-1,02165317766666;0,342930945357297;1,47898185541578;-1,20392496349977;-0,822519141186044;0,916845390664152;0;0;0;1;0;0
7;-1,6180295593731;-1,37717684743439;-1,00783511670456;0,122507878004015;-0,737893802391757;-0,842849688397897;-0,932701342907226;1,21604528506461;-1,11420146839667;1,27032521884351;1,20141863132643;1,28513439771943;1,46643910343709;-1,02165317766666;0,342930945357297;1,47898185541578;-1,20392496349977;-0,822519141186044;0,916845390664152;0;0;0;1;0;0
9;-1,61871701940973;-1,36650037364061;-1,00783511670456;0,123774552288152;-1,49334697206777;-0,842849688397897;-0,917565593742803;1,21604528506461;-1,11420146839667;1,29895757154163;1,20141863132643;1,3132889104253;1,50615033584601;-1,02165317766666;0,256052244924201;1,47898185541578;-1,20687206063344;-0,810179203617037;0,916845390664152;0;0;0;1;0;0
8;-1,61940447944636;-1,36650037364061;-1,00783511670456;0,125041226572293;-1,68221026448678;-0,842849688397897;-0,917565593742803;1,21604528506461;-1,11420146839667;1,29895757154163;1,20141863132643;1,3132889104253;1,50615033584601;-1,02165317766666;0,256052244924201;1,47898185541578;-1,20687206063344;-0,810179203617037;0,916845390664152;0;0;0;1;0;0
6;-1,62009193948299;-1,36650037364061;-1,00783511670456;0,12630790085643;-1,68221026448678;-0,910754233809744;-0,917565593742803;1,06741210344191;-1,38907808353568;1,29895757154163;1,83500643804924;1,3132889104253;1,50615033584601;-1,02165317766666;0,256052244924201;1,47898185541578;-1,20687206063344;-0,810179203617037;0,916845390664152;0;0;0;1;0;0
7;-1,62043566950131;-1,36650037364061;-1,00783511670456;0,126941237998503;-1,68221026448678;-0,855142660596926;-0,917565593742803;0,867499021797698;-1,46646735813329;1,29895757154163;1,91899893263412;1,3132889104253;1,50615033584601;-1,02165317766666;0,256052244924201;1,47898185541578;-1,20687206063344;-0,810179203617037;0,916845390664152;0;0;0;1;0;0
8;-1,62112312953794;-1,3478165445015;-1,04237509736317;0,12820791228264;-1,68221026448678;-0,855142660596926;-0,920592743575687;0,867499021797698;-1,46646735813329;1,28177815992276;1,91899893263412;1,29720061745052;1,52600595205047;-1,09240158649383;0,396179181106615;1,47898185541578;-1,20687206063344;-0,847610347576359;0,900480036051668;0;0;0;1;0;0
8;-1,62146685955626;-1,3478165445015;-1,04237509736317;0,128841249424713;-1,30448367964877;-0,855142660596926;-0,908484144244148;0,867499021797698;-1,46646735813329;1,30468404208126;1,91899893263412;1,32133305691269;1,55248010698975;-1,02165317766666;0,155160850872863;1,47898185541578;-1,20981914174592;-0,766989422125513;0,916845390664152;0;0;0;1;0;0
9;-0,915459507064234;-0,398944936079329;-0,386115464849613;-0,58321570344913;-1,30448367964877;-1,08188604352799;-0,769235251931452;0,443162543167025;-1,17579471515998;1,15579580805099;-0,099186189602732;1,12425146797162;0,738399842606885;-0,172672271740393;1,14725955904435;1,31112428426158;-0,602404494789698;-0,162332481244169;1,11322964601403;0;0;0;0;1;0
10;-0,881704429706309;-0,358908159352656;-0,282495522873789;-0,508886802570693;-0,926757094810761;-0,796709771646901;-1,03865158705819;-0,532914248319305;-1,57260326401359;0,577422283548781;0,0324825319446623;0,492785968711461;0,526606603092639;-0,101923862913231;0,658216551767728;1,08222759632402;-0,602404494789698;-0,0870588620732267;1,12959500062651;0;0;0;0;1;0
10;-0,842914619652376;-0,272161809778196;-0,213415561556571;-0,535168199720038;-1,11562038722977;-0,786951187501156;-0,999298639230689;-0,608167125896898;-1,44958305501431;0,434260520058136;0,131125016713075;0,368101698156907;0,639121761584584;0,0395729547411341;0,729681289220759;0,914370025169818;-0,602404494789698;0,0523824324565518;1,16232570985149;0;0;0;0;1;0
9;-0,842914619652376;-0,272161809778196;-0,213415561556571;-0,535168199720038;-1,11562038722977;-0,786951187501156;-0,999298639230689;-0,608167125896898;-1,44958305501431;0,434260520058136;0,131125016713075;0,368101698156907;0,639121761584584;0,0395729547411341;0,729681289220759;0,914370025169818;-0,602404494789698;0,0523824324565518;1,16232570985149;0;0;0;0;1;0
9;-0,799985497404993;-0,218779440809298;-0,0752556389221381;-0,458283439613905;-1,11562038722977;-0,973501730799158;-1,32017652151647;-0,885604968018788;-1,15132747313511;-0,31018065009322;-0,0731610797734103;-0,281463130699881;0,169205511412357;0,251818181222702;0,816559989653856;0,548135324469731;-0,602404494789698;0,269154002418775;1,21142177368895;0;0;0;0;1;0
11;-0,799985497404993;-0,218779440809298;-0,0752556389221381;-0,458283439613905;-1,11562038722977;-0,973501730799158;-1,32017652151647;-0,885604968018788;-1,15132747313511;-0,31018065009322;-0,0731610797734103;-0,281463130699881;0,169205511412357;0,251818181222702;0,816559989653856;0,548135324469731;-0,602404494789698;0,269154002418775;1,21142177368895;0;0;0;0;1;0
7;-0,947744783573242;-0,384264784612883;-0,317035503532397;-0,474404064507097;-1,11562038722977;-0,939593942619681;-1,11433033288031;-0,186463998844732;-1,46006654276585;0,571695813009156;0,188065168501479;0,639591642106338;0,758255458811342;-0,0311754540860283;0,534904847927204;1,21956560908656;-0,602404494789698;-0,0167212179298872;1,145960355239;0;0;0;0;1;0
7;-0,738877365337322;-0,125360295113726;-0,0407156582635292;-0,56302111656469;0,206422659703267;-0,306783545404509;-1,20211767803396;-0,384532977570208;0,291647924529833;-0,327360061712098;0,21305913302671;-0,253308617994014;0,083164507859699;0,251818181222702;0,599363238571115;0,45657664929471;-0,602404494789698;0,221850908404248;1,21142177368895;0;0;0;0;1;0
9;-0,945011346312369;-0,378926547715993;-0,351575484191006;-0,648202097241872;-0,360167217553747;-0,773076821313561;-0,766208102098567;0,266540225511333;-1,10697223718126;1,32186345370014;0,927025902130499;1,36557586259334;0,553080758031918;0,0395729547411341;0,805349834759262;1,46372207621995;-0,602404494789698;0,071715001314663;1,16232570985149;0;0;0;0;1;0
5;-0,945011346312369;-0,378926547715993;-0,351575484191006;-0,648202097241872;-0,360167217553747;-0,773076821313561;-0,766208102098567;0,266540225511333;-1,10697223718126;1,32186345370014;0,927025902130499;1,36557586259334;0,553080758031918;0,0395729547411341;0,805349834759262;1,46372207621995;-0,602404494789698;0,071715001314663;1,16232570985149;0;0;0;0;1;0
9;-0,800719541862912;-0,201430170894406;-0,109795619580747;-0,421348595940538;-0,360167217553747;-0,745820298101694;-1,46245256366205;-1,26439062696782;-1,03857253191862;-0,527786530599001;-0,838922299508553;-0,468489536531712;0,0103605817766767;0,251818181222702;0,787133333055549;0,487096207686383;-0,913723115168993;0,29424520880909;1,21142177368895;0;0;0;0;1;0
8;-0,800719541862912;-0,201430170894406;-0,109795619580747;-0,421348595940538;-0,360167217553747;-0,745820298101694;-1,46245256366205;-1,26439062696782;-1,03857253191862;-0,527786530599001;-0,838922299508553;-0,468489536531712;0,0103605817766767;0,251818181222702;0,787133333055549;0,487096207686383;-0,913723115168993;0,29424520880909;1,21142177368895;0;0;0;0;1;0
8;-0,786784133169744;-0,188084578652182;-0,0752556389221381;-0,460381488785008;-1,11562038722977;-0,863949075387089;-1,39888241717147;-1,43718004319842;-1,18878786922442;-0,464795354663117;-0,399431396760621;-0,422235694229216;0,0169791205114982;0,251818181222702;0,93987169349438;0,487096207686383;-0,602404494789698;0,281905271240083;1,21142177368895;0;0;0;0;1;0
11;-0,786784133169744;-0,188084578652182;-0,0752556389221381;-0,460381488785008;-1,11562038722977;-0,863949075387089;-1,39888241717147;-1,43718004319842;-1,18878786922442;-0,464795354663117;-0,399431396760621;-0,422235694229216;0,0169791205114982;0,251818181222702;0,93987169349438;0,487096207686383;-0,602404494789698;0,281905271240083;1,21142177368895;0;0;0;0;1;0
7;-0,852556127123823;-0,302856671935313;-0,24795554221518;-0,525764546894;-0,549030509972751;-1,08443239697332;-0,990217189732035;-0,221286802953771;-1,46442784423742;0,49725169599402;-0,140856245803007;0,416366577081251;0,698688610197963;-0,101923862913231;1,09821513138051;0,960149362757329;-0,602404494789698;-0,0743075932519199;1,12959500062651;0;0;0;0;1;0
