"mtry";"ntree";"maxnodes";"rmse";"r_squared";"mae"
6;500;20;2,11601392369512;0,468917244936273;1,66022809597414
6;700;20;2,12288167022015;0,465190780461584;1,66618538715351
6;900;20;2,12267104639134;0,464896760690766;1,66718326560087
6;1000;20;2,12207988948063;0,46632861252607;1,66575638062576
6;1300;20;2,11951711349166;0,467705943155148;1,66258217099862
6;1500;20;2,12224344173041;0,466035059219473;1,6663768398892
6;1700;20;2,12329496617714;0,464770183897986;1,66561179065049
6;2000;20;2,12229857537443;0,46548079267621;1,66434477871825
8;100;20;2,11042646614449;0,468454912057938;1,65347520417744
8;300;20;2,11236013476295;0,468869965398906;1,65762149324783
8;500;20;2,11066650907696;0,469065385525339;1,65659719287964
8;700;20;2,11458612728812;0,466457030009401;1,66085422419684
8;900;20;2,11396124886583;0,467275496416223;1,65856258991116
8;1000;20;2,11409747532708;0,466860835202716;1,66088571247631
8;1300;20;2,11154596174003;0,468516845934416;1,6574494639135
8;1500;20;2,1148246185371;0,466712408361468;1,65955541321578
8;1700;20;2,11549427611743;0,466373636904004;1,66056867204435
8;2000;20;2,1125035905453;0,467589184502719;1,65890553397361
10;100;20;2,11399096672951;0,465572810952334;1,66322686119564
10;300;20;2,10571200750295;0,469069833986667;1,65401507953433
10;500;20;2,10566166361591;0,469366219286641;1,65379688550633
10;700;20;2,10657645116213;0,468822962108829;1,65484086964622
10;900;20;2,10864289770896;0,467717920514451;1,65630996911834
10;1000;20;2,11061157826869;0,466934292644614;1,6566967604867
10;1300;20;2,10967586938401;0,46670764825356;1,657714303333
10;1500;20;2,10655483893933;0,468516140246497;1,65341387699158
10;1700;20;2,10776089796762;0,468355348516481;1,656793889302
10;2000;20;2,1096723114955;0,467048935004182;1,65713543050965
12;100;20;2,11280589027914;0,46311271360695;1,65376941590045
12;300;20;2,11375216781656;0,462987238793298;1,66071221697068
12;500;20;2,10746873244365;0,466739901013721;1,65641731285718
12;700;20;2,10725205881121;0,466923742403009;1,65387720990479
12;900;20;2,10423012880938;0,467878956815819;1,65338325560914
12;1000;20;2,10271016503569;0,469098196942818;1,65048618178406
12;1300;20;2,10396475057353;0,468370837774742;1,65299086428552
12;1500;20;2,1027294133864;0,469518377051045;1,65112707465233
12;1700;20;2,10532733813568;0,46753422983141;1,65372578189864
12;2000;20;2,10634688244413;0,46710727726557;1,65427832451019
14;100;20;2,10751576512378;0,463351081125267;1,6526430180847
14;300;20;2,1055205615322;0,464788834679378;1,65341044276186
14;500;20;2,10087825166247;0,469305523651275;1,65058624366696
14;700;20;2,10268026238007;0,468787291496485;1,65199024898147
14;900;20;2,10305991696476;0,467268642921226;1,65197343537704
14;1000;20;2,10109960793896;0,468619737762596;1,64989860438272
14;1300;20;2,10220999006271;0,467750200188469;1,65132417336976
14;1500;20;2,10218107846187;0,467926821340567;1,65137964300053
14;1700;20;2,10158183260931;0,468365957589773;1,65121648353952
14;2000;20;2,10048988742795;0,469033536176867;1,64978819731852
16;100;20;2,10098450485407;0,466711327957358;1,64945775312471
16;300;20;2,09671179340506;0,470018396966391;1,6448803679755
16;500;20;2,09919795537705;0,469133887685528;1,64898618430189
16;700;20;2,09904871343171;0,468244425458852;1,64957704956279
16;900;20;2,09753435864934;0,469470536866434;1,64677132248132
16;1000;20;2,10091268962115;0,467337352856867;1,64972587643929
16;1300;20;2,10003871862813;0,467987467988269;1,64918949240878
16;1500;20;2,09947452647841;0,468808533058847;1,6486382895979
16;1700;20;2,09861470684748;0,468625944288751;1,64845991988929
16;2000;20;2,09767520276732;0,468950502216818;1,64782509923344
18;100;20;2,09403094889317;0,470219095005408;1,64210003439362
18;300;20;2,09830047720727;0,46776071867334;1,6475565111471
18;500;20;2,09586951644619;0,468929564082771;1,64656550123353
18;700;20;2,09866968374504;0,467642926958105;1,64802045831863
18;900;20;2,09646758332669;0,46878343290012;1,64738428269229
18;1000;20;2,09961146767646;0,467006512824403;1,64903152737363
18;1300;20;2,10063883767272;0,466323438407043;1,65050697754607
18;1500;20;2,10118139875234;0,466291405298779;1,65114961801004
18;1700;20;2,09654604854381;0,469191686192036;1,64581994278081
18;2000;20;2,09946485599523;0,466767872520387;1,64936918413612
20;100;20;2,08765497445523;0,472948109741769;1,63893300944431
20;300;20;2,10104748858599;0,46492861831219;1,65000734650865
20;500;20;2,10217194633379;0,465003637471773;1,6507712245594
20;700;20;2,09958469107247;0,46621926230655;1,64799757547888
20;900;20;2,10202853401357;0,465296079479923;1,65043143153788
20;1000;20;2,09764817301417;0,467158500895455;1,64815925796796
20;1300;20;2,099257933452;0,466687600555953;1,64748936285389
20;1500;20;2,10048086067821;0,466067656899767;1,64972067275546
20;1700;20;2,09844959287148;0,466883281406963;1,64756072969474
20;2000;20;2,10095621566682;0,465329209043632;1,65001940578048
22;100;20;2,10742225178875;0,460263997350582;1,65273464244192
22;300;20;2,09921388445543;0,465741192026654;1,64912551684307
22;500;20;2,09983306307457;0,465526254037623;1,64810100581191
22;700;20;2,1025810439568;0,4630471963872;1,65093088494871
22;900;20;2,10137350799382;0,464536622249997;1,65067511669463
22;1000;20;2,10133801541226;0,464203400933856;1,64869484284617
22;1300;20;2,10179517512136;0,464906579395006;1,65073418510032
22;1500;20;2,09959306796996;0,465611129206666;1,64680934286803
22;1700;20;2,09966571299472;0,465778402369585;1,6477373279796
22;2000;20;2,10000740219156;0,465291759718049;1,64905748310171
24;100;20;2,10415655228727;0,461380741314931;1,64895708711629
24;300;20;2,10098599781196;0,464555869267573;1,64944332850342
24;500;20;2,10146048343787;0,463869003451401;1,64943234278304
24;700;20;2,10112717832301;0,463888317669217;1,64849337891668
24;900;20;2,103516190351;0,462498859848043;1,65124097314479
24;1000;20;2,10153661551088;0,464025557726328;1,64927755281751
24;1300;20;2,10126109179542;0,46400730038341;1,64842690982207
24;1500;20;2,10037098963875;0,464296548620284;1,64875796643239
24;1700;20;2,09935319501182;0,464935562217839;1,64735389516963
24;2000;20;2,10052809977764;0,464104107491521;1,64907230242562
2;100;30;2,12355408519266;0,471082662931431;1,65547389646297
2;300;30;2,14027330175532;0,462178694068175;1,67056447167306
2;500;30;2,12842306143219;0,469000146849593;1,66329858848244
2;700;30;2,13258488554331;0,465875143428428;1,66566521429418
2;900;30;2,13214716852954;0,467231612023703;1,66482806461042
2;1000;30;2,13402447031744;0,465852952451887;1,66560271560786
2;1300;30;2,13378846930493;0,465954088035344;1,66474640647222
2;1500;30;2,13232461515622;0,466854616310623;1,66632352495791
2;1700;30;2,13092875086481;0,467661948390068;1,6632055783215
2;2000;30;2,13233075596127;0,466326767669014;1,66529204991582
4;100;30;2,08914139676834;0,481332057322466;1,62496200992148
4;300;30;2,09161987441665;0,480563530370733;1,63011494749
4;500;30;2,10031929829254;0,476535424905569;1,63736231342789
4;700;30;2,09218609023102;0,481844781992633;1,63155451931177
4;900;30;2,0994169378723;0,477071464321457;1,63545059206692
4;1000;30;2,09402937261075;0,480384078396828;1,63047739022901
4;1300;30;2,09536543657853;0,479854079091253;1,63190899402475
4;1500;30;2,09735877649793;0,478416113429518;1,6337893697477
4;1700;30;2,09825315702573;0,478114971144408;1,63298554840715
