"Observed";"Predicted"
137,500000000001;190,98630800134
379,166666666665;190,98630800134
404,166666666667;149,048244116091
137,500000000001;159,725083899174
116,666666666666;169,230717828791
70,8333333333333;136,634084308392
87,4999999999999;187,568028437141
324,999999999998;187,568028437141
204,166666666667;187,568028437141
91,6666666666666;183,81713404024
245,833333333332;183,81713404024
245,833333333332;168,917199847561
124,999999999999;146,957693697193
75,0000000000001;153,140409912922
0;93,3940087108705
16,6666666666667;93,3940087108705
8,33333333333334;21,7002154506772
70,8333333333333;39,3945546332494
100;174,546609802444
370,833333333332;174,546609802444
112,5;161,010459734523
183,333333333333;178,043667292568
33,3333333333334;142,974629482565
41,6666666666667;79,4940855852554
79,1666666666666;167,663930669362
0;167,663930669362
0;34,8336860019985
0;157,890963627018
791,666666666667;70,8266064592215
50,0000000000001;189,735969139162
33,3333333333334;189,735969139162
12,5;191,575849624348
362,500000000001;225,991357052467
29,1666666666667;145,686573042892
141,666666666667;161,144893471694
12,5;131,007626660032
12,5;131,007626660032
829,166666666665;212,496947149417
100;121,17996873371
212,500000000001;121,17996873371
45,8333333333333;166,715873195156
104,166666666667;148,59620590015
25;138,999260436922
8,33333333333334;113,332801056987
320,833333333335;191,985553633716
75,0000000000001;168,865939576665
4,16666666666669;25,6484721124666
212,500000000001;156,931061309376
0;153,926857938441
91,6666666666666;154,122720909849
166,666666666668;154,122720909849
29,1666666666667;159,394302731702
545,833333333333;148,779095485337
0;86,7407944992984
129,166666666667;134,313017247843
962,499999999997;333,494080945021
266,666666666666;192,662522988209
337,499999999999;215,831998202132
191,666666666668;244,029089905585
175,000000000001;243,334170132258
337,499999999999;243,285503644206
175,000000000001;234,140675840975
387,499999999999;319,728270930537
591,666666666668;242,634503982776
75,0000000000001;242,924397072517
428;178,784353372034
37,3333333333334;201,894319397549
203,666666666666;206,110772108958
46,3333333333334;157,355946089914
206,250000000001;170,248856658563
100;162,053997785488
562,499999999998;169,813067762824
62,5;168,720322119632
300,000000000001;171,409282942383
118,75;171,55186118226
156,25;169,155686699017
168,750000000001;166,516735019539
6,25;168,382928451437
368,749999999999;149,404969899071
350;232,207207219592
356,250000000001;208,93945459949
268,75;206,873599292418
181,250000000001;233,101036835403
431,250000000001;217,370315778374
131,25;222,38922276434
231,249999999998;215,223263637805
449,999999999999;219,702660301774
268,75;218,707839148547
168,750000000001;216,517318825386
218,749999999999;219,702660301774
237,499999999999;214,362938169218
306,25;231,707542118427
0;270,367154935796
118,75;127,355196912836
12,5;163,819723434872
43,75;181,093772806106
75,0000000000001;171,709669477583
168,750000000001;176,288812190599
166,666666666668;145,703729907733
350;202,125061427683
518,749999999998;158,633860381666
193,750000000001;159,566288895589
93,75;183,773001349308
131,25;167,189034374695
131,25;145,31767332649
100;158,822573059577
25;156,12054478679
62,5;200,633838591329
50,0000000000001;168,066206881974
200,000000000001;178,695931049597
6,25;147,798173137171
143,75;165,392414985057
324,999999999998;186,655521733754
281,249999999999;171,716521692185
87,4999999999999;187,595234459374
218,749999999999;190,411936238569
56,25;161,76449573479
75,0000000000001;167,910562367127
362,500000000001;168,384578810397
175,000000000001;185,565956011571
643,749999999997;172,626049209401
531,249999999999;174,588552355213
418,749999999999;188,825859454472
393,749999999999;164,344267711697
124,999999999999;205,582844073937
268,75;198,044814157869
43,75;177,268088653971
0;202,244293305087
81,2499999999999;169,518822889675
387,499999999999;181,554982251027
281,249999999999;187,967094965731
181,250000000001;177,11647391841
556,25;195,118975019083
543,749999999998;149,921648868191
337,499999999999;215,172250677329
131,25;179,657684451408
468,750000000002;204,467319837893
143,75;184,681495283052
331,25;187,791417059609
412,5;177,743439982969
75,0000000000001;143,238289470311
275;187,040080351085
118,75;200,719994746741
18,75;200,71799437438
131,25;181,459482576643
824,999999999997;173,183900686319
25;112,798607235478
62,5;173,65325192229
212,500000000001;180,383017974573
118,75;141,68900878369
368,749999999999;214,612321046622
525;171,580129107865
162,500000000001;198,919534553709
31,25;231,840675705064
124,999999999999;220,395609713996
187,500000000001;216,733917466855
500;183,693820765361
656,25;225,190342142074
43,75;167,660435018609
231,249999999998;186,315733159232
31,25;115,459014434026
31,25;71,5172071177932
375,000000000001;76,6809864875058
600,000000000001;110,400344756869
12,5;67,4852527296891
68,75;121,36697087984
