"Richesse_tot";"gps_x";"bio4";"bio7";"gps_y";"pH";"CaCO3";"bio18";"CEC";"elevation";"P";"N";"bio15";"bio10";"bio6";"PET";"bio13";"bio16";"clay";"hurs_mean";"clcm_lvl3mf";"clcm_lvl3gua";"clcm_lvl3ng";"clcm_lvl3nial";"clcm_lvl3p";"clcm_lvl3v"
8;0,0994716629630024;0,026992823795069;-0,021648918926002;0,643983034155306;0,964902266842499;-0,570534430798044;-0,116454016218384;-0,252306372837569;-0,455808504902788;0,106988772077057;-0,782071686835745;-0,876183009559064;-0,37144430635018;-0,22821642864775;0,0520848932491549;-0,967856833454275;-1,02700568535249;-1,19796104116211;0,294041473587006;0;1;0;0;0;0
7;0,0994716629630024;0,026992823795069;-0,021648918926002;0,643983034155306;0,964902266842499;-0,570534430798044;-0,116454016218384;-0,252306372837569;-0,455808504902788;0,106988772077057;-0,782071686835745;-0,876183009559064;-0,37144430635018;-0,22821642864775;0,0520848932491549;-0,967856833454275;-1,02700568535249;-1,19796104116211;0,294041473587006;0;1;0;0;0;0
9;0,0170344906632315;-0,0890966138799643;-0,055718854879587;0,674811279528796;0,592478055722451;-0,863833566286392;-0,217464303579176;-0,617906521624818;-0,216105514256903;0,0029339341990306;-0,110807294549192;-0,697746327450881;-0,511238053945556;-0,289159159829989;-1,34438840120339;-0,805262596234935;-0,954099451577202;-1,02519914438864;0,811494777358583;0;1;0;0;0;0
7;0,0282759232495638;-0,0943734065015562;-0,055718854879587;0,686135941094564;-0,711006683197713;-0,987066169188629;-0,119424907023113;-0,718640325885725;-0,233028960143345;0,282463934864802;-0,0566000092712538;-0,712616050959896;-0,511238053945556;-0,289159159829989;0,266071845831935;-0,743588920048289;-0,894986289056701;-0,604092021003293;0,863895111917735;0;1;0;0;0;0
7;0,0531433347284204;-0,0455630747518264;-0,021648918926002;0,667261505151614;0,406265950162429;-0,927517284503478;-0,107541343804197;-1,12653186236415;-0,313229638750018;-0,00377552955806201;-0,127272890006193;-0,786964668504972;-0,441341180147888;-0,289159159829989;-0,809421019746447;-0,816475991905234;-0,934395064070368;-1,02519914438864;0,601893439121999;0;1;0;0;0;0
7;0,0459896958098452;-0,0613934526166042;-0,055718854879587;0,682361053905977;0,220053844602404;-0,692476886071055;-0,104570452999467;-0,616667623930168;-0,295407210179551;0,344893678845573;-0,621750965448995;-0,742355497977927;-0,441341180147888;-0,22821642864775;-1,32632456754381;-0,782835804894336;-0,912720237812851;-0,938818196001899;0,732894275519867;0;1;0;0;0;0
7;0,0459896958098452;-0,0613934526166042;-0,055718854879587;0,682361053905977;0,220053844602404;-0,692476886071055;-0,104570452999467;-0,616667623930168;-0,295407210179551;0,344893678845573;-0,621750965448995;-0,742355497977927;-0,441341180147888;-0,22821642864775;-1,32632456754381;-0,782835804894336;-0,912720237812851;-0,938818196001899;0,732894275519867;0;1;0;0;0;0
9;0,0401986547805224;-0,0613934526166042;-0,055718854879587;0,667890653016378;-1,26964299987778;-0,893590599738336;-0,113483125413655;-0,701476100568754;-0,268673692304065;-0,189658401613778;-0,0199387536487032;-0,757225221486942;-0,441341180147888;-0,22821642864775;-0,63295126014896;-0,782835804894336;-0,914690676563535;-0,787651536325109;0,739444317339754;0;1;0;0;0;0
7;0,0401986547805224;-0,0613934526166042;-0,055718854879587;0,667890653016378;-1,26964299987778;-0,893590599738336;-0,113483125413655;-0,701476100568754;-0,268673692304065;-0,189658401613778;-0,0199387536487032;-0,757225221486942;-0,441341180147888;-0,22821642864775;-0,63295126014896;-0,782835804894336;-0,914690676563535;-0,787651536325109;0,739444317339754;0;1;0;0;0;0
10;0,045308396865219;-0,0613934526166042;-0,0897887908331719;0,682361053905977;0,592478055722451;-0,692476886071055;-0,0986286713900095;-0,616667623930168;-0,286496120874532;0,344893678845573;-0,621750965448995;-0,742355497977927;-0,441341180147888;-0,22821642864775;-1,44721330049642;-0,771622409224037;-0,904838482810118;-0,938818196001899;0,765644484619334;0;1;0;0;0;0
