"AB_tot";"LC_";"Sand";"Silt";"Clay";"pH";"N";"P";"K";"CN";"CaCO3";"C_org";"tas_mean_3";"tas_mean_6";"tas_mean_120";"tas_sd_3";"tas_sd_6";"tas_sd_120";"tasmax_mean_3";"tasmax_mean_6";"tasmax_mean_120";"tasmax_sd_3";"tasmax_sd_6";"tasmax_sd_120";"tasmin_mean_3";"tasmin_mean_6";"tasmin_mean_120";"tasmin_sd_3";"tasmin_sd_6";"tasmin_sd_120";"pr_mean_3";"pr_mean_6";"pr_mean_120";"pr_sd_3";"pr_sd_6";"pr_sd_120";"pet_mean_3";"pet_mean_6";"pet_mean_120";"pet_sd_3";"pet_sd_6";"pet_sd_120";"LC_For";"LC_Gua";"LC_Nag";"LC_Nial";"LC_Pmo";"LC_Viny"
7,07106781186548;"Nial";-1,01962926671383;0,337252307308783;1,3271246393251;1,13843585329641;-0,16575517428121;-0,474195194109889;-0,112346065752688;-0,320163501298594;2,61494789468906;0,204761685181811;0,194450545642148;-0,486054032289962;0,892457295819586;-1,80970780844347;-1,95570131146276;-0,370658883312665;0,219555085948032;-0,51336382295455;0,911217113854803;-1,41082484242468;-1,86359665141112;-0,369155797184812;-0,0183743800237062;-0,444611829091747;0,891154212512401;-1,70330805009259;-1,92157723611377;-0,389872790337805;2,78187667685214;1,57096935092948;0,65549814448156;2,10050140921389;2,91566847060016;0,827398866886624;0,094042051452967;0,240625912584979;1,12297693352402;0,160575432586016;-1,31529222471301;0,2805762057821;0;0;0;1;0;0
3,53553390593274;"Nial";-1,08082384644661;0,234949050988528;1,57381031408757;1,25827028127512;0,923297621291561;-0,692053730071393;0,520065763010192;-0,697724325104292;2,71334395748984;0,204761685181811;0,238038201640653;-0,455785797775313;0,977082125997924;-1,80970780844344;-1,95570131146275;-0,39404463856407;0,247768200950437;-0,49110906100106;0,981423331180172;-1,45190686536497;-1,85989508784814;-0,391425280644207;0,0347750897347419;-0,417892988416556;0,979842782472231;-1,72933068102124;-1,9638225305973;-0,392558457059657;2,69367845530155;1,49120396159747;0,574555280458898;2,09176272048888;2,84699530976423;0,770818764756146;0,128533176648427;0,311309973563523;1,19418917346049;0,164458409826461;-1,30434775636668;0,307274814663063;0;0;0;1;0;0
3,53553390593274;"Nial";-0,646342330343823;0,337252307308783;0,672871327998548;0,921335669565419;0,341298165479514;-0,615915133049292;1,63263498591497;-1,16564869182999;0,120662645137807;-0,210302156801584;0,281625857639175;-0,420472857508215;1,06009505464902;-1,80970780844344;-1,94079471984692;-0,421431260087801;0,304194430955204;-0,459952394266217;1,0495847072243;-1,46749001425516;-1,86984661369127;-0,43900192133022;0,0879245594931857;-0,375142843336243;1,06853135243206;-1,75027628429116;-1,96072397669848;-0,40686629163773;2,74398870843955;1,54262678782193;0,649002996401533;2,15496240602825;2,89440026290613;0,83214733532657;0,0831501171807172;0,188117753000919;1,07364980206615;0,172929602868903;-1,29331506061937;0,348628462425353;0;0;0;1;0;0
7,90569415042095;"Nial";-1,11142113631301;0,101167869646656;1,82049598885004;1,27544492637318;0,859945128697923;-0,482184939297378;1,521507293464;-0,861343106553684;2,4806815478532;0,204761685181811;0,208979764308322;-0,475964620785076;0,92550127712735;-1,76118167318564;-1,94502995038164;-0,372290728838832;0,219555085948032;-0,51336382295455;0,937800050511992;-1,41082484242468;-1,86359665141112;-0,369897008576262;0,00820035485551361;-0,433924292821671;0,928928973791585;-1,75027628429119;-1,95473449653629;-0,401712264073242;2,77169040337729;1,55767511937415;0,645327313400179;2,10830508640656;2,91385656503457;0,823422646646344;0,0795194724233044;0,196420325242834;1,07352293187206;0,177506179748052;-1,2937328841167;0,286311675099842;0;0;0;1;0;0
5;"Nial";-0,885001191301694;0,132645794668273;1,35930103168542;1,27942066933366;0,797017221057005;-0,281394843257165;1,17067195683222;-0,921134631977169;2,09314323820489;0,204761685181811;0,267096638973002;-0,435606974765541;0,985141633633923;-1,85823394370128;-1,94707569184199;-0,44147052631557;0,275981315952799;-0,468854299047597;0,990965923826372;-1,49295904403854;-1,85585914828108;-0,462917874965406;0,0480624571743518;-0,40720545214648;0,977379211084458;-1,75027628429118;-1,96072397669849;-0,420864697398865;2,84634833457713;1,62368467188848;0,754205368233092;2,22960650366282;3,00330383994511;0,931219084071746;0,0735289085735671;0,17285897158332;1,04047324631451;0,163773451628649;-1,30682959730579;0,336171901313081;0;0;0;1;0;0
8,66025403784439;"Nial";-1,0563460145535;0,471033488650656;1,20914453400392;0,635665483995858;-0,279526516448991;0,24858662508872;2,04946602013594;-1,3615693637685;0,105894987533744;-0,625365998784979;0,267096638973002;-0,430562269013098;1,02785702410492;-1,78330940911739;-1,94365079425597;-0,386271683320672;0,290087873454023;-0,468854299047597;1,02913629441108;-1,45190686536496;-1,86873338380496;-0,399271017528893;0,0480624571743518;-0,396517915876401;1,02582944837733;-1,75027628429118;-1,93585580106159;-0,393132831266447;2,76125568420793;1,54438088781881;0,657383553644609;2,1650412726225;2,92792828763974;0,849999682238986;0,085146971797298;0,195747143709705;1,08228966228292;0,174425628751406;-1,28831203945983;0,337569362689038;0;0;0;1;0;0
3,53553390593274;"Nial";-1,00739035076727;0,297904901031762;1,35930103168542;1,25906292101738;1,57657826419596;-0,663357966918239;0,452034415056326;-0,717796432053577;2,2675177996207;-0,210302156801584;0,194450545642148;-0,486054032289962;0,894875148110395;-1,80970780844347;-1,95570131146276;-0,365249492423516;0,219555085948032;-0,51336382295455;0,912580341375712;-1,41082484242468;-1,86359665141112;-0,367245108700937;-0,0183743800237062;-0,444611829091747;0,888690641124629;-1,70330805009259;-1,92157723611377;-0,387692075283975;2,81181438304041;1,59331104562664;0,676514402583394;2,11242066441633;2,94408694158061;0,843993859105639;0,0695351993404052;0,169941851606437;1,05031837337504;0,158266532802015;-1,31080596701659;0,290181052757836;0;0;0;1;0;0
4,33012701892219;"Nial";-0,976793060900875;0,266426976010145;1,34857556756532;0,702608653524615;0,0688005245192131;-0,28953309806935;1,43844440911674;-1,34441083725872;0,21782568396658;-0,625365998784979;0,267096638973002;-0,435606974765541;0,999648747378781;-1,78330940911739;-1,94217101644927;-0,413564433423288;0,290087873454023;-0,468854299047597;1,00527981279563;-1,45190686536496;-1,86873338380496;-0,424196341016155;0,0480624571743518;-0,396517915876401;0,993803020336281;-1,75027628429118;-1,93585580106159;-0,40735414798049;2,85255947693986;1,62442324030822;0,774694057715912;2,24789420821886;3,02332509290002;0,955546109444071;0,0953127771180663;0,226040312700509;1,11086082998947;0,168770164958905;-1,29271058161838;0,3472359801218;0;0;0;1;0;0
6,12372435695795;"Nial";-1,12977951023284;-0,0247438304398127;2,01355434301198;0,736719602987152;0,687566092139414;-0,606587348822717;1,58591098411052;-0,647798655973925;0,539345347531835;-0,625365998784979;0,194450545642148;-0,486054032289962;0,920665572545731;-1,73500706334905;-1,95015003377397;-0,336117811124326;0,219555085948032;-0,517814775345253;0,930983912907611;-1,41082484242468;-1,87238963195529;-0,325487081043413;-0,0183743800237062;-0,444611829091747;0,915789926390132;-1,70330805009259;-1,92157723611377;-0,364604727358068;2,73616266906253;1,5301634457388;0,503247030232719;1,9459476932382;2,82335052412517;0,668572190757703;0,0564648782137056;0,118780055088634;1,0203389465142;0,196593964971825;-1,26313566980579;0,31583576620182;0;0;0;1;0;0
2,5;"Nial";-0,848284443462021;0,156254238434486;1,27349731872456;0,915837368366081;0,285904309213618;-0,706714062826569;0,834735437424047;-1,0922127931776;2,41322980821235;1,0348893691486;0,252567420306827;-0,440651680517984;0,954515504617064;-1,83155260352591;-1,93530321615233;-0,448701131076605;0,275981315952799;-0,468854299047597;0,981423331180172;-1,49295904403854;-1,85585914828108;-0,464774354458393;0,0347750897347337;-0,412549220281519;0,943710402118222;-1,71933959385298;-1,9437052333252;-0,427302144189064;2,8602612934696;1,62146896662926;0,738412904326124;2,24216248066402;3,03117187628522;0,927999761609589;0,145415674770414;0,374589037677647;1,24843886844862;0,178791491892565;-1,29237581224584;0,344261816430176;0;0;0;1;0;0
