"AB_tot";"CaCO3";"gps_x";"bio7";"bio4";"N";"bio3";"gps_y";"bio18";"bio15";"P";"gdd0";"clay";"elevation";"CEC";"silt";"hurs_mean";"sand";"CN";"bio6";"clcm_lvl3mf";"clcm_lvl3gua";"clcm_lvl3ng";"clcm_lvl3nial";"clcm_lvl3p";"clcm_lvl3v"
16,8325082306035;-0,586468690567227;-1,07594319195523;-0,524275387484048;-0,69788620230516;0,761017621198415;1,1351518745363;0,0982083963142834;-1,10827603321454;0,761772233211448;0,226196284659073;0,0143500144425568;-0,945011683440889;-1,0131398602436;-1,54118505540152;1,13467815176359;0,771492536280985;-0,317769215428076;-0,876207288964797;0,531759030540201;0;0;0;1;0;0
14,5773797371133;-0,480932141144465;-0,975077722350653;-0,489735406825439;-0,624485444972925;0,960154593233031;0,914054052617345;0,198428979298989;-0,926647043241456;0,593914662057242;-0,314588247713952;-0,050787767521367;-0,719019968609755;-0,000581594154687604;-1,17736845014968;0,958267134473956;0,68545153272832;-0,311854384075435;-0,458478251055999;0,469613177936408;0;0;0;1;0;0
25,6580071972344;1,95559939545637;-0,610352278820578;0,304684148322555;0,0561397593805293;-0,125821868515363;1,04671274576872;-1,50445803947298;-0,00639349404450656;-0,0622558433637469;-1,45729453181576;1,35882613390455;-0,256275028717432;-0,0930140955203612;1,42358651929804;-0,428964956030884;-1,11479100314274;0,457073691767855;0,100733913943906;0,656050735747858;0;0;0;1;0;0
14,5773797371133;1,07230769941048;-0,931512528202082;-0,213415561556571;-0,276165487450864;2,25275892964606;0,825614923849761;-0,810604011250793;-1,02351583789377;1,4026829594366;-0,0973329584182677;1,16152863729481;0,486269177156296;-0,602404494789698;1,0492686589068;1,13467815176359;-0,61840059803123;-1,11035661668193;-1,36779466333786;1,02892585137072;0;0;0;1;0;0
15,2752523165195;1,25407700570812;-1,05264819941379;-0,24795554221518;-0,402948613751997;-0,213388771934766;0,78139535946597;-0,741790287484981;-1,28385072352185;1,72313832254918;0,62773356787288;1,14510960960969;0,819875994287971;-0,966894803468634;0,756793765001576;0,396959352188761;-0,373514664842892;-0,737722241465565;-0,831307061636649;1,02892585137072;0;0;0;1;0;0
11,1803398874989;0,871828302245372;-1,0923394585133;-0,524275387484048;-0,55642292453758;0,00220862420121347;0,383419280011849;-0,777973345596369;-1,46245256366205;1,8146969977242;1,18195695071292;1,29180420122266;0,314085013475432;-1,1751676879283;0,340785412375145;0,910155038849511;-0,486029823334829;-0,844189205813097;-1,23701573975761;1,277509261786;0;0;0;1;0;0
7,63762615825973;-0,166497791196085;-1,12734409998577;-0,386115464849613;-0,580444990573584;0,376111643402511;0,914054052617345;-0,237393694186469;-1,28990502318762;1,35690362184909;-0,297429477308062;0,743516342294915;-0,762066009529971;-1,04586742598185;-1,10697569954402;-1,17470243820979;0,407472905865881;1,28515008113755;1,18517189697624;0,904634146163099;0;0;0;0;0;1
4,56435464587638;0,709952004099538;-0,745952467067526;-0,0407156582635292;-0,153386038822397;-1,31100296894588;0,914054052617345;-0,378036864300709;-1,59867430614186;0,212420182161318;0,456195597291167;0,671380286235693;-0,417697682168242;-0,913723115168993;0,332589817490166;-1,08649692956497;-0,512503978274108;1,02489750162136;-1,23123827445655;0,593904883144029;0;0;0;0;0;1
11,1803398874989;-0,271630460647879;-0,586408363188183;-0,0407156582635292;-0,0386139455392661;-2,21834053674105;0,604517101930805;-0,26868794951401;-1,19909052820108;-0,0775156225595835;1,21550073952812;0,737325561364459;-1,52613323586381;-0,673566821252521;-0,659866217842582;-2,19307512892721;-0,538978133213394;2,46220152031305;-0,766157659806735;0,593904883144029;0;0;0;0;0;1
6,45497224367903;-0,323716644026794;-0,695804460544546;-0,0407156582635292;-0,130698532010616;-2,21541777652768;0,958273617001134;-0,298299821573788;-1,52602271015263;0,0903419485946226;0,176484791106647;0,61431743592019;-1,26785699034251;-0,835343564912881;-0,507197158716924;-2,15298171590684;-0,697823062849074;2,29067141108647;0,16016194236889;0,531759030540201;0;0;0;0;0;1
9,57427107756338;0,0551355659524589;-0,210192010374734;0,235604187005337;0,280345709049902;-1,35310631646198;0,339199715628058;-0,245461033502798;-1,03562443722531;-0,275892752105464;0,184383764679618;0,460355405823642;-0,815873560680241;-0,487261193491223;0,20567490595877;-1,95251465080499;-0,644874752970509;1,8884628791069;-0,301242649802622;0,221029767521131;0;0;0;0;0;1
2,04124145231932;-0,466056151491338;-0,252851030240295;0,166524225688121;0,242978050771673;-0,575536441244163;0,294980151244266;-0,229159728628729;-0,808588199758953;-0,214853635322116;-1,49972637774125;0,533837283824267;-0,783589029990079;-0,507534337957419;-0,178388412227057;-1,69591680747461;-0,287473661290227;1,68144378176448;1,41800201243113;0,345321472728788;0;0;0;0;0;1
6,7700320038633;-0,0672099775866527;-0,23636607256172;0,166524225688121;0,228297899305226;-1,96922211546402;0,383419280011849;-0,226083170077612;-0,805561049926068;-0,24537319371379;0,0824139190000698;0,362110404101194;-0,643689396999377;-0,487261193491223;0,682921157591459;-1,19875848602201;-0,33380343243397;1,23783143031643;-0,399946357447708;0,221029767521131;0;0;0;0;0;1
