"Richesse_tot";"gps_x";"bio4";"bio7";"CaCO3";"pH";"gps_y";"elevation";"bio18";"CEC";"P";"N";"bio15";"hurs_mean";"bio13";"bio10";"bio16";"gdd10";"bio5";"PET";"clcm_lvl3mf";"clcm_lvl3gua";"clcm_lvl3ng";"clcm_lvl3nial";"clcm_lvl3p";"clcm_lvl3v"
3;7,87999567427;6,431;25,1;86,8704147338867;5,6;48,998563573;308,904296875;252;19,2969627380371;31,1683807373047;2,13614988327026;14,5;629,8;108,6;18,65;301,6;1098;23,85;699,2;0;0;0;0;0;1
2;4,86179155451;6,56;27;187,479644775391;7;45,0763483257;524,313293457031;194,4;13,6512289047241;34,9753303527832;1,74949812889099;32,4;593,7;123,6;21,65;335,7;1663,9;27,15;936,5;0;0;0;0;0;1
0;4,78661511375;6,468;26,6;97,1565475463867;7,1;45,2605075835;524,182983398438;190,1;13,1376085281372;38,6383628845215;1,87529110908508;29,9;601,6;113,7;20,85;307,9;1514,8;26,35;981,4;0;0;0;0;0;1
4;1,41036961913;5,495;22,6;19,9179515838623;6,9;48,1671889976;149,115997314453;150,2;13,873119354248;43,454418182373;1,70269620418549;15,7;633,7;72,2;18,35;194;1095,4;23,55;744,1;0;0;0;1;0;0
4;1,41036961913;5,495;22,6;19,9179515838623;6,9;48,1671889976;149,115997314453;150,2;13,873119354248;43,454418182373;1,70269620418549;15,7;633,7;72,2;18,35;194;1095,4;23,55;744,1;0;0;0;1;0;0
2;1,41036961913;5,495;22,6;19,9179515838623;6,9;48,1671889976;149,115997314453;150,2;13,873119354248;43,454418182373;1,70269620418549;15,7;633,7;72,2;18,35;194;1095,4;23,55;744,1;0;0;0;1;0;0
6;-1,56793912116;4,743;20,3;23,1981105804443;6,5;48,1222944404;74,4469985961914;151,7;14,6117858886719;45,8933982849121;2,32074451446533;20,3;631,5;85,1;17,7500000000001;248,2;1074,1;22,7500000000001;750,3;0;0;0;1;0;0
3;1,32930942235;5,518;22,6;87,9966201782227;7,1;48,0300400645;149,115997314453;151,4;16,0948619842529;50,120849609375;1,43045818805695;15,2;631,9;71,9;18,45;196;1117,6;23,65;745,6;0;0;0;1;0;0
6;1,32930942235;5,518;22,6;87,9966201782227;7,1;48,0300400645;149,115997314453;151,4;16,0948619842529;50,120849609375;1,43045818805695;15,2;631,9;71,9;18,45;196;1117,6;23,65;745,6;0;0;0;1;0;0
3;1,32930942235;5,518;22,6;87,9966201782227;7,1;48,0300400645;149,115997314453;151,4;16,0948619842529;50,120849609375;1,43045818805695;15,2;631,9;71,9;18,45;196;1117,6;23,65;745,6;0;0;0;1;0;0
4;2,56388100568;5,649;23;81,6737594604492;7,2;48,2833971986;102,115997314453;181,3;19,2370567321777;54,7453651428223;1,4456844329834;11,1;628,6;72,2;18,65;203,2;1142,8;23,85;757,6;0;0;0;1;0;0
1;-3,92998610812;3,959;16,4;9,58731651306152;6,1;48,0363230614;80,4833221435547;183,2;12,1986827850342;54,4320297241211;3,09103846549988;29,3;649,5;142,3;16,55;401,1;910;20,2500000000001;758,9;0;0;0;1;0;0
3;2,36492637244;5,813;23,6;104,09162902832;7,4;46,9477074791;323,951995849609;203,4;22,3349151611328;40,3183746337891;1,62785601615906;12,5;620,7;85,8;19,35;230,7;1262,3;24,65;781;0;0;0;1;0;0
6;2,36492637244;5,813;23,6;104,09162902832;7,4;46,9477074791;323,951995849609;203,4;22,3349151611328;40,3183746337891;1,62785601615906;12,5;620,7;85,8;19,35;230,7;1262,3;24,65;781;0;0;0;1;0;0
5;2,09860899475;5,527;23,6;167,852310180664;7,4;43,1124685615;289,227661132812;150,9;17,9679260253906;19,247163772583;1,58319807052612;20,4;616,4;90,1;20,2500000000001;237,3;1506;25,7500000000001;932,5;0;0;0;0;0;1
4;2,09860899475;5,527;23,6;167,852310180664;7,4;43,1124685615;289,227661132812;150,9;17,9679260253906;19,247163772583;1,58319807052612;20,4;616,4;90,1;20,2500000000001;237,3;1506;25,7500000000001;932,5;0;0;0;0;0;1
4;2,0984981027;5,527;23,6;167,852310180664;7,4;43,110220254;289,227661132812;150,9;17,9679260253906;19,247163772583;1,58319807052612;20,4;616,4;90,1;20,2500000000001;237,3;1506;25,7500000000001;932,5;0;0;0;0;0;1
3;2,4057975834;5,308;21,8;196,776519775391;7,6;49,4306142515;96,8010025024414;177,5;19,6663112640381;51,3934288024902;1,92288899421692;11,7;637,7;73;17,65;202,9;993,9;22,65;708,7;0;0;0;1;0;0
4;2,4057975834;5,308;21,8;196,776519775391;7,6;49,4306142515;96,8010025024414;177,5;19,6663112640381;51,3934288024902;1,92288899421692;11,7;637,7;73;17,65;202,9;993,9;22,65;708,7;0;0;0;1;0;0
8;-2,10045255658;4,475;19,5;28,6400413513184;6,2;48,3601714158;73,2842483520508;151,6;10,2169857025146;46,4827575683594;2,97129917144775;18,3;638,9;81,9;17,2500000000001;239,9;1007,1;22,15;755,8;0;0;0;1;0;0
6;2,4081442416;5,308;21,8;203,213287353516;7,6;49,4304395598;96,8010025024414;177,5;19,5543155670166;50,0830230712891;2,01059556007385;11,7;637,7;73;17,65;202,9;993,9;22,65;708,7;0;0;0;1;0;0
4;2,4081442416;5,308;21,8;203,213287353516;7,6;49,4304395598;96,8010025024414;177,5;19,5543155670166;50,0830230712891;2,01059556007385;11,7;637,7;73;17,65;202,9;993,9;22,65;708,7;0;0;0;1;0;0
3;2,4081442416;5,308;21,8;203,213287353516;7,6;49,4304395598;96,8010025024414;177,5;19,5543155670166;50,0830230712891;2,01059556007385;11,7;637,7;73;17,65;202,9;993,9;22,65;708,7;0;0;0;1;0;0
0;-0,459429064967;5,282;22;184,614624023438;7,1;46,225885488;103,49299621582;157,4;19,6174793243408;35,429500579834;2,04830694198608;23,2;617;100,2;19,55;290,6;1383;24,7500000000001;827,2;0;0;0;1;0;0
4;-1,3551469653;3,604;13,1;5,91970586776733;5,8;49,6653594065;21,6180000305176;161,6;14,8683423995972;49,3356552124023;2,71729588508606;34,6;649,5;117,7;16,2500000000001;339,2;852,4;18,2500000000001;766,3;0;0;0;1;0;0
3;5,60187790193;5,983;23,4;19,6655712127686;7,5;49,1155631025;309,010009765625;213;17,6705474853516;40,9394569396973;2,07881808280945;13,8;634,6;101,1;17,85;268,6;983,5;22,85;718,4;0;0;0;1;0;0
3;-0,388968501055;5,367;23,6;32,4809532165527;5,9;43,5559946606;237,272003173828;195,5;8,74216270446777;17,3453941345215;2,22254323959351;19,9;610,7;117,9;20,45;324,8;1601,9;25,85;830,4;0;0;0;1;0;0
4;-0,388968501055;5,367;23,6;32,4809532165527;5,9;43,5559946606;237,272003173828;195,5;8,74216270446777;17,3453941345215;2,22254323959351;19,9;610,7;117,9;20,45;324,8;1601,9;25,85;830,4;0;0;0;1;0;0
0;-0,10966809447;5,563;23,7;42,7488708496094;6,3;44,7301314949;77,5533065795898;175,3;13,2607517242432;27,1161117553711;1,55751347541809;17;607,2;93,5;20,65;265,4;1605,9;26,2500000000001;845,3;0;0;0;0;0;1
5;-3,67165374712;4,018;18;14,6388216018677;5,8;48,355358165;117,11499786377;187,2;7,99822616577148;47,7921409606934;2,906898021698;29,8;645,4;143,2;16,15;405,4;837,5;20,95;749,9;0;0;0;1;0;0
3;2,63454956175;5,618;22,7;67,4180221557617;7,2;48,6722213323;102,115997314453;183,7;19,2791805267334;50,5914039611816;1,62158191204071;12,8;625,3;71,8;18,65;195,8;1150,6;23,7500000000001;735,7;0;0;0;1;0;0
5;3,10723642868;5,548;22,3;86,4132080078125;6,7;49,0809742662;121,572998046875;192,6;17,5313968658447;36,1402969360352;1,95856964588165;12,9;633,1;74;18,05;203,1;1060,6;23,05;690,2;0;0;0;1;0;0
1;0,363555973324;5,745;24,5;124,918151855469;7,5;44,1746872768;110,903999328613;180;17,6064319610596;25,7033081054688;1,83212518692017;13,6;612,8;82,5;21,05;228,4;1658,5;26,7500000000001;824,5;0;0;0;1;0;0
2;0,363555973324;5,745;24,5;124,918151855469;7,5;44,1746872768;110,903999328613;180;17,6064319610596;25,7033081054688;1,83212518692017;13,6;612,8;82,5;21,05;228,4;1658,5;26,7500000000001;824,5;0;0;0;1;0;0
2;0,363555973324;5,745;24,5;124,918151855469;7,5;44,1746872768;110,903999328613;180;17,6064319610596;25,7033081054688;1,83212518692017;13,6;612,8;82,5;21,05;228,4;1658,5;26,7500000000001;824,5;0;0;0;1;0;0
4;0,363555973324;5,745;24,5;124,918151855469;7,5;44,1746872768;110,903999328613;180;17,6064319610596;25,7033081054688;1,83212518692017;13,6;612,8;82,5;21,05;228,4;1658,5;26,7500000000001;824,5;0;0;0;1;0;0
3;2,43004174329;5,813;23,7;69,7604293823242;7,2;46,9429346409;323,951995849609;204;22,1232242584229;39,4974136352539;1,63139367103577;12,6;620,4;86,2;19,35;231,1;1262,3;24,65;776,8;0;0;0;1;0;0
4;-0,365745809874;5,162;22,7;23,9247016906738;7;43,363892142;237,272003173828;235,7;9,00729656219482;34,1479721069336;1,58302140235901;17,4;603;125;20,15;353,7;1582,9;25,15;820,1;0;0;0;1;0;0
2;-0,365745809874;5,162;22,7;23,9247016906738;7;43,363892142;237,272003173828;235,7;9,00729656219482;34,1479721069336;1,58302140235901;17,4;603;125;20,15;353,7;1582,9;25,15;820,1;0;0;0;1;0;0
7;-0,0460568566743;5,328;22,1;46,8538780212402;6,8;46,2061390149;113,99730682373;178,4;12,0696115493774;35,7415351867676;1,64803290367126;23;631,4;114,4;18,95;325,3;1239,6;24,15;809,4;0;0;0;1;0;0
4;-0,0460568566743;5,328;22,1;46,8538780212402;6,8;46,2061390149;113,99730682373;178,4;12,0696115493774;35,7415351867676;1,64803290367126;23;631,4;114,4;18,95;325,3;1239,6;24,15;809,4;0;0;0;1;0;0
6;-0,0460568566743;5,328;22,1;46,8538780212402;6,8;46,2061390149;113,99730682373;178,4;12,0696115493774;35,7415351867676;1,64803290367126;23;631,4;114,4;18,95;325,3;1239,6;24,15;809,4;0;0;0;1;0;0
5;-0,0460568566743;5,328;22,1;46,8538780212402;6,8;46,2061390149;113,99730682373;178,4;12,0696115493774;35,7415351867676;1,64803290367126;23;631,4;114,4;18,95;325,3;1239,6;24,15;809,4;0;0;0;1;0;0
4;2,61947897185;5,671;23;35,8557014465332;7,3;48,2471769262;102,115997314453;179,4;19,4537086486816;48,1617851257324;1,69731163978577;11,2;626,3;72;18,7500000000001;203,3;1165,5;23,95;747,3;0;0;0;1;0;0
9;0,677938033103;5,128;21;17,1936626434326;6,5;48,6622373901;175,283996582031;163,6;16,0946445465088;46,1199188232422;2,50898408889771;17,1;652,7;84,7;16,95;234,7;880,7;21,85;725,1;0;0;0;1;0;0
7;2,43728351269;5,731;22,9;4,83034038543701;6,3;47,6679646879;164,36799621582;187,2;9,92396450042725;40,7413749694824;1,19933998584747;11,1;627,3;78,7;18,85;227,6;1191,4;23,95;765;0;0;0;1;0;0
2;2,43728351269;5,731;22,9;4,83034038543701;6,3;47,6679646879;164,36799621582;187,2;9,92396450042725;40,7413749694824;1,19933998584747;11,1;627,3;78,7;18,85;227,6;1191,4;23,95;765;0;0;0;1;0;0
3;1,69534499131;5,596;24;107,542778015137;7,2;43,2292508758;237,317001342773;157,6;12,4797010421753;33,8850326538086;1,32774174213409;17,9;605,3;85,6;20,65;229,3;1589,7;26,15;954,4;0;0;0;1;0;0
9;1,03929768563;5,445;22,4;1,39144396781921;5,8;45,7246728759;250,513580322266;229,5;8,76481628417969;33,5835342407227;2,16953468322754;16,1;625,1;117,4;18,55;341,1;1139,1;23,7500000000001;812,9;0;0;0;1;0;0
6;1,03929768563;5,445;22,4;1,39144396781921;5,8;45,7246728759;250,513580322266;229,5;8,76481628417969;33,5835342407227;2,16953468322754;16,1;625,1;117,4;18,55;341,1;1139,1;23,7500000000001;812,9;0;0;0;1;0;0
8;1,03929768563;5,445;22,4;1,39144396781921;5,8;45,7246728759;250,513580322266;229,5;8,76481628417969;33,5835342407227;2,16953468322754;16,1;625,1;117,4;18,55;341,1;1139,1;23,7500000000001;812,9;0;0;0;1;0;0
2;1,59712429071;5,514;22,2;3,20093846321106;5,7;46,2866246719;244,162002563477;208,4;9,75007915496826;21,6953678131104;3,02032041549683;13,2;623,3;100;18,55;279,9;1135;23,55;787,8;0;0;0;1;0;0
3;1,59712429071;5,514;22,2;3,20093846321106;5,7;46,2866246719;244,162002563477;208,4;9,75007915496826;21,6953678131104;3,02032041549683;13,2;623,3;100;18,55;279,9;1135;23,55;787,8;0;0;0;1;0;0
2;1,59712429071;5,514;22,2;3,20093846321106;5,7;46,2866246719;244,162002563477;208,4;9,75007915496826;21,6953678131104;3,02032041549683;13,2;623,3;100;18,55;279,9;1135;23,55;787,8;0;0;0;1;0;0
3;1,66948460972;5,503;22,1;0;5,7;46,3156282769;244,162002563477;214,9;9,92984294891357;24,9567375183105;2,31590151786804;12,3;626,9;101,9;18,35;277,7;1096;23,35;815,7;0;0;0;1;0;0
6;1,66948460972;5,503;22,1;0;5,7;46,3156282769;244,162002563477;214,9;9,92984294891357;24,9567375183105;2,31590151786804;12,3;626,9;101,9;18,35;277,7;1096;23,35;815,7;0;0;0;1;0;0
2;1,66948460972;5,503;22,1;0;5,7;46,3156282769;244,162002563477;214,9;9,92984294891357;24,9567375183105;2,31590151786804;12,3;626,9;101,9;18,35;277,7;1096;23,35;815,7;0;0;0;1;0;0
5;0,00987223377209;5,205;22,7;36,7346954345703;6,7;43,2487178235;255,665222167969;240,7;11,8935041427612;35,0403022766113;1,5661689043045;17,4;602,6;125,9;19,65;347;1437,7;24,45;845;0;0;0;1;0;0
7;-0,103949033233;5,586;24,5;20,2928428649902;6,5;43,8825932078;244,517395019531;173,6;9,60066318511963;25,1396980285645;1,57645058631897;15,5;614,3;85,8;20,95;246;1671,9;26,95;852,7;0;0;0;1;0;0
7;-2,73317637948;4,43;19,3;16,4510459899902;6,3;47,8778083209;32,5827026367188;149,1;9,13488960266113;46,0736923217773;2,5551917552948;27,1;645,4;109,7;17,15;308;987,4;21,95;756,2;0;0;0;1;0;0
2;1,57300106169;5,739;24,5;107,982955932617;7,5;43,5155851108;237,317001342773;150,5;19,0586605072021;25,2572994232178;1,45743477344513;17,6;606,4;75,4;21,15;210,8;1672,7;26,85;898,8;0;0;0;1;0;0
4;1,04766249757;5,445;22,3;1,84053444862366;5,8;45,7160965566;255,731887817383;233;7,57840728759766;30,8406848907471;2,07402348518372;16,1;625,4;119,1;18,45;346;1119,6;23,65;845,4;0;0;0;1;0;0
5;1,04766249757;5,445;22,3;1,84053444862366;5,8;45,7160965566;255,731887817383;233;7,57840728759766;30,8406848907471;2,07402348518372;16,1;625,4;119,1;18,45;346;1119,6;23,65;845,4;0;0;0;1;0;0
4;1,04766249757;5,445;22,3;1,84053444862366;5,8;45,7160965566;255,731887817383;233;7,57840728759766;30,8406848907471;2,07402348518372;16,1;625,4;119,1;18,45;346;1119,6;23,65;845,4;0;0;0;1;0;0
3;1,04766249757;5,445;22,3;1,84053444862366;5,8;45,7160965566;255,731887817383;233;7,57840728759766;30,8406848907471;2,07402348518372;16,1;625,4;119,1;18,45;346;1119,6;23,65;845,4;0;0;0;1;0;0
5;1,08606391198;5,471;22,4;30,5205097198486;6,9;47,8833050464;106,572639465332;155,2;12,1710214614868;39,4457664489746;1,50203549861908;14;635,8;72,6;18,45;206;1114,5;23,55;755,7;0;0;0;1;0;0
5;1,08606391198;5,471;22,4;30,5205097198486;6,9;47,8833050464;106,572639465332;155,2;12,1710214614868;39,4457664489746;1,50203549861908;14;635,8;72,6;18,45;206;1114,5;23,55;755,7;0;0;0;1;0;0
4;1,08606391198;5,471;22,4;30,5205097198486;6,9;47,8833050464;106,572639465332;155,2;12,1710214614868;39,4457664489746;1,50203549861908;14;635,8;72,6;18,45;206;1114,5;23,55;755,7;0;0;0;1;0;0
1;2,26281550303;5,181;21,4;59,2725982666016;7,6;49,6606590882;103,828544616699;180,8;14,9297542572021;51,5763206481934;1,59637105464935;12,8;642,9;74,2;17,2500000000001;205,3;946,5;22,2500000000001;691,8;0;0;0;1;0;0
2;2,26281550303;5,181;21,4;59,2725982666016;7,6;49,6606590882;103,828544616699;180,8;14,9297542572021;51,5763206481934;1,59637105464935;12,8;642,9;74,2;17,2500000000001;205,3;946,5;22,2500000000001;691,8;0;0;0;1;0;0
3;2,26281550303;5,181;21,4;59,2725982666016;7,6;49,6606590882;103,828544616699;180,8;14,9297542572021;51,5763206481934;1,59637105464935;12,8;642,9;74,2;17,2500000000001;205,3;946,5;22,2500000000001;691,8;0;0;0;1;0;0
5;3,22179113478;6,034;25,2;140,527252197266;7,6;45,4982127726;732,52197265625;228,7;22,9641075134277;26,1595039367676;2,20637130737305;20,5;609,7;105,6;18,85;272,7;1139,7;24,45;760,5;0;0;0;1;0;0
2;4,96850178643;6,47;26,4;54,1696166992188;7,1;45,6876426058;529,976440429688;213;14,7322597503662;38,5957412719727;1,29247212409973;23,2;601,9;102,8;20,65;286,8;1487;25,95;841,1;0;0;0;1;0;0
2;5,11180922139;6,591;27,3;212,794555664062;7,3;44,7363613909;732,054565429688;230,1;19,2591857910156;25,7110137939453;2,53709602355957;27,3;590;139,4;21,05;394,1;1547,8;26,7500000000001;841,3;0;0;0;0;0;1
4;1,62356004884;5,471;22,5;6,36552762985229;7,2;48,4617394818;149,115997314453;155,2;18,0992050170898;48,3567962646484;1,61061596870422;13,1;637;68,1;18,05;185,2;1054,2;23,35;735,9;0;0;0;1;0;0
4;4,96974563871;6,618;27,4;124,88916015625;7,3;44,8637666788;543,206176757812;215,2;12,7077598571777;40,4333801269531;1,76025247573853;31,9;594,6;147,4;21,95;403,4;1730,3;27,65;943,1;0;0;0;1;0;0
3;2,52083652443;5,845;23,6;101,12378692627;7,2;47,090818754;164,36799621582;196,3;16,6305599212646;44,5728149414062;1,61790692806244;11,7;618,6;80,8;19,45;229;1281,6;24,65;741,6;0;0;0;1;0;0
3;2,52083652443;5,845;23,6;101,12378692627;7,2;47,090818754;164,36799621582;196,3;16,6305599212646;44,5728149414062;1,61790692806244;11,7;618,6;80,8;19,45;229;1281,6;24,65;741,6;0;0;0;1;0;0
8;-1,64196859125;4,731;20,3;16,1809635162354;6,2;48,1569963142;74,4469985961914;149,6;8,94891738891602;42,7136535644531;2,38260746002197;20;629,9;83,1;17,7500000000001;242,5;1078,7;22,7500000000001;738,6;0;0;0;1;0;0
6;2,31891941324;5,5;23,1;0;5,6;44,826388701;601,109313964844;296;9,88381576538086;26,4638938903809;2,14971804618835;16,2;615,3;155,2;17,15;446,3;878,9;22,65;805,8;0;0;0;1;0;0
4;4,69545049345;6,407;26;127,871795654297;7,2;45,9608580139;524,182983398438;217,3;22,9793720245361;36,3630294799805;1,89869451522827;18,7;606,3;94,1;20,15;260,9;1374,5;25,35;761;0;0;0;0;0;1
6;5,03594820044;6,498;26,9;51,7176551818848;7,3;45,3070636741;533,46142578125;210,5;16,8140754699707;38,3892135620117;1,79079055786133;26;599;120,5;20,65;329,5;1481,3;26,15;822,4;0;0;0;1;0;0
5;1,33261543415;5,416;22,2;23,1867256164551;6,7;48,4347685512;149,115997314453;148,4;14,1183929443359;45,0974884033203;1,67569839954376;14,4;636,4;69,1;17,95;190;1032,1;23,15;734,1;0;0;0;1;0;0
4;1,33261543415;5,416;22,2;23,1867256164551;6,7;48,4347685512;149,115997314453;148,4;14,1183929443359;45,0974884033203;1,67569839954376;14,4;636,4;69,1;17,95;190;1032,1;23,15;734,1;0;0;0;1;0;0
3;4,99039347597;6,611;27,4;168,9599609375;7,4;44,7234542399;565,423645019531;190,2;13,6191749572754;28,396146774292;1,62043273448944;32;593,9;137,3;21,85;379,6;1697,9;27,55;917,7;0;0;0;1;0;0
6;5,01419414576;6,521;26,7;70,5400390625;7,6;45,8132146108;532,154541015625;215,1;14,9148035049438;41,503231048584;1,74288666248322;21,1;603;100,7;21,05;283,1;1554,1;26,35;803,2;0;0;0;1;0;0
8;5,05003714051;6,525;26,9;78,6077270507812;7,4;45,3323957853;534,332702636719;211,6;19,1313228607178;34,907901763916;2,10406064987183;25,1;594,7;117,9;20,7500000000001;322,9;1496,2;26,15;759;0;0;0;1;0;0
6;5,07452665068;6,562;27,2;123,046783447266;7,2;44,9575611709;676,510925292969;273,9;17,2156257629395;35,757022857666;1,6038076877594;28;595,2;169;21,15;466,5;1566,6;26,7500000000001;906,1;0;0;0;1;0;0
3;1,62308483087;5,492;22,6;86,7850570678711;7,5;48,3778649203;149,115997314453;156,7;19,5215530395508;52,486011505127;1,63677871227264;13,4;637,2;69,1;18,15;188,1;1060,3;23,45;742;0;0;0;1;0;0
2;2,02823996459;5,155;21,5;70,7493362426758;6,4;49,3398554804;124,984748840332;202,5;14,9290971755981;45,6287117004395;1,74693298339844;13,7;653,9;94,1;16,7500000000001;258,3;848,4;21,85;685;0;0;0;1;0;0
2;2,02823996459;5,155;21,5;70,7493362426758;6,4;49,3398554804;124,984748840332;202,5;14,9290971755981;45,6287117004395;1,74693298339844;13,7;653,9;94,1;16,7500000000001;258,3;848,4;21,85;685;0;0;0;1;0;0
4;2,02823996459;5,155;21,5;70,7493362426758;6,4;49,3398554804;124,984748840332;202,5;14,9290971755981;45,6287117004395;1,74693298339844;13,7;653,9;94,1;16,7500000000001;258,3;848,4;21,85;685;0;0;0;1;0;0
5;2,02823996459;5,155;21,5;70,7493362426758;6,4;49,3398554804;124,984748840332;202,5;14,9290971755981;45,6287117004395;1,74693298339844;13,7;653,9;94,1;16,7500000000001;258,3;848,4;21,85;685;0;0;0;1;0;0
5;2,40977457146;5,095;21;177,209915161133;6,8;49,9594955659;96,8010025024414;202,5;16,7771511077881;51,9179306030273;2,05816030502319;13,5;644;81,5;16,95;230,9;902,6;21,85;708,5;0;0;0;1;0;0
3;2,40977457146;5,095;21;177,209915161133;6,8;49,9594955659;96,8010025024414;202,5;16,7771511077881;51,9179306030273;2,05816030502319;13,5;644;81,5;16,95;230,9;902,6;21,85;708,5;0;0;0;1;0;0
3;2,40977457146;5,095;21;177,209915161133;6,8;49,9594955659;96,8010025024414;202,5;16,7771511077881;51,9179306030273;2,05816030502319;13,5;644;81,5;16,95;230,9;902,6;21,85;708,5;0;0;0;1;0;0
6;2,41764067776;5,157;21,2;148,410354614258;7,3;49,9431436421;96,8010025024414;197,1;17,665843963623;55,6716079711914;1,86827492713928;13,4;641,7;79,2;17,35;224,1;967,7;22,2500000000001;685,1;0;0;0;1;0;0
2;2,41764067776;5,157;21,2;148,410354614258;7,3;49,9431436421;96,8010025024414;197,1;17,665843963623;55,6716079711914;1,86827492713928;13,4;641,7;79,2;17,35;224,1;967,7;22,2500000000001;685,1;0;0;0;1;0;0
5;2,41764067776;5,157;21,2;148,410354614258;7,3;49,9431436421;96,8010025024414;197,1;17,665843963623;55,6716079711914;1,86827492713928;13,4;641,7;79,2;17,35;224,1;967,7;22,2500000000001;685,1;0;0;0;1;0;0
2;7,52320259555;6,645;26,4;18,0476665496826;7,1;47,8439542952;540,578979492188;259;17,4079723358154;63,9767303466797;1,51668179035187;19,2;609,7;103,1;19,65;278,3;1259,8;24,85;712;0;0;0;1;0;0
5;7,52320259555;6,645;26,4;18,0476665496826;7,1;47,8439542952;540,578979492188;259;17,4079723358154;63,9767303466797;1,51668179035187;19,2;609,7;103,1;19,65;278,3;1259,8;24,85;712;0;0;0;1;0;0
2;1,75821131144;4,809;19,4;31,8131141662598;7;50,22225426;26,94700050354;196,6;9,69453716278076;68,3923263549805;1,60851168632507;18,7;638,7;92,9;17,05;272,4;948,6;21,2500000000001;735,2;0;0;0;1;0;0
0;1,75821131144;4,809;19,4;31,8131141662598;7;50,22225426;26,94700050354;196,6;9,69453716278076;68,3923263549805;1,60851168632507;18,7;638,7;92,9;17,05;272,4;948,6;21,2500000000001;735,2;0;0;0;1;0;0
1;1,75821131144;4,809;19,4;31,8131141662598;7;50,22225426;26,94700050354;196,6;9,69453716278076;68,3923263549805;1,60851168632507;18,7;638,7;92,9;17,05;272,4;948,6;21,2500000000001;735,2;0;0;0;1;0;0
1;1,75821131144;4,809;19,4;31,8131141662598;7;50,22225426;26,94700050354;196,6;9,69453716278076;68,3923263549805;1,60851168632507;18,7;638,7;92,9;17,05;272,4;948,6;21,2500000000001;735,2;0;0;0;1;0;0
3;2,4465888387;5,13;21,2;66,9983367919922;7,2;49,8434108636;96,8010025024414;184,3;13,3467826843262;54,7179756164551;1,67563128471375;13,4;636,1;72,7;17,05;205,1;920,4;22,05;701,5;0;0;0;1;0;0
4;2,4465888387;5,13;21,2;66,9983367919922;7,2;49,8434108636;96,8010025024414;184,3;13,3467826843262;54,7179756164551;1,67563128471375;13,4;636,1;72,7;17,05;205,1;920,4;22,05;701,5;0;0;0;1;0;0
2;2,4465888387;5,13;21,2;66,9983367919922;7,2;49,8434108636;96,8010025024414;184,3;13,3467826843262;54,7179756164551;1,67563128471375;13,4;636,1;72,7;17,05;205,1;920,4;22,05;701,5;0;0;0;1;0;0
6;8,0556567889;6,575;25,6;44,7822189331055;5,7;48,9953689057;274,736022949219;217,7;12,6027736663818;33,281436920166;1,62975013256073;13,7;614,4;92,1;19,45;256,1;1233,6;24,65;658;0;0;0;1;0;0
7;8,0556567889;6,575;25,6;44,7822189331055;5,7;48,9953689057;274,736022949219;217,7;12,6027736663818;33,281436920166;1,62975013256073;13,7;614,4;92,1;19,45;256,1;1233,6;24,65;658;0;0;0;1;0;0
1;7,39791449508;6,602;26;38,5479583740234;5,4;48,2628824735;309,502990722656;222,2;13,8717613220215;45,4801139831543;1,72700262069702;14,4;613,9;88,3;19,2500000000001;239,5;1201,8;24,35;683,8;0;0;0;0;0;1
4;2,53298525095;5,65;23,5;0,732333600521088;5,6;44,7893249986;621,297973632812;293,3;7,60902881622314;20,6959533691406;1,88812637329102;18,4;615,9;168,9;17,55;478,4;936,7;22,95;834,1;0;0;0;1;0;0
2;-0,768694698287;5,301;22,3;41,7952766418457;6,6;45,0750261563;44,8199996948242;161,4;13,1051111221313;35,1557426452637;1,16238796710968;23,8;613,4;104,7;20,55;301,2;1629;25,7500000000001;831,7;0;0;0;0;0;1
2;-0,768694698287;5,301;22,3;41,7952766418457;6,6;45,0750261563;44,8199996948242;161,4;13,1051111221313;35,1557426452637;1,16238796710968;23,8;613,4;104,7;20,55;301,2;1629;25,7500000000001;831,7;0;0;0;0;0;1
3;-0,768694698287;5,301;22,3;41,7952766418457;6,6;45,0750261563;44,8199996948242;161,4;13,1051111221313;35,1557426452637;1,16238796710968;23,8;613,4;104,7;20,55;301,2;1629;25,7500000000001;831,7;0;0;0;0;0;1
3;-0,768694698287;5,301;22,3;41,7952766418457;6,6;45,0750261563;44,8199996948242;161,4;13,1051111221313;35,1557426452637;1,16238796710968;23,8;613,4;104,7;20,55;301,2;1629;25,7500000000001;831,7;0;0;0;0;0;1
3;3,16695618471;5,601;23,2;194,665725708008;7,1;43,3661765368;186,093002319336;86,9;14,3714723587036;30,1602783203125;1,62548232078552;37,8;581;99,1;22,45;247,2;1981;27,65;891,7;0;0;0;1;0;0
1;3,00978482549;5,664;22,8;41,8394165039062;7,2;48,7246217689;142,437103271484;181,9;15,5842456817627;47,0939750671387;1,55730605125427;12,7;629,4;73;18,45;203,4;1111,9;23,55;745,1;0;0;0;1;0;0
3;4,20907300043;6,356;27,8;268,469360351562;7,7;44,1696125518;395,470001220703;154,7;20,1296367645264;23,469051361084;1,48887526988983;41,5;562;169,4;22,7500000000001;439,3;1895,9;29,35;922,7;0;0;0;1;0;0
3;0,523733061388;5,619;23,5;78,4806365966797;6,6;45,128737683;164,416000366211;184,1;18,0446434020996;34,8288345336914;1,65175211429596;15,2;604,9;90,7;20,65;258,3;1586,9;26,05;806,3;0;0;0;1;0;0
